merchantid,orderid,date,unit_count,product_type,unit_price,currency,market,lifetime_value
382503,99922,08/10/2018,3,AIR,39,EUR,Europe,95.98
276278,99924,21/10/2019,1,AIR,49,EUR,Europe,615.44
759400,99926,12/02/2020,1,AIR,49,EUR,Europe,589.73
69254,99927,22/08/2019,1,3G,39,EUR,Europe,691.63
433285,99929,28/03/2020,1,AIR,49,EUR,Europe,0
553219,99930,31/05/2018,1,AIR,39,EUR,Europe,237.23
596384,99931,22/11/2019,1,AIR,19,EUR,Europe,183.83
574587,99933,29/05/2020,1,3G,39,EUR,Europe,453.09
703264,99935,04/01/2020,1,3G,79,EUR,Europe,237.52
113607,99936,30/06/2020,6,SUPER,35,EUR,Lat.Am.,0
110263,99937,13/06/2019,1,3G,39,EUR,Europe,359.38
756260,99938,02/05/2020,1,SUPER,35,EUR,Lat.Am.,474.7
147624,99939,06/11/2019,1,3G,39,EUR,Europe,351.27
534189,99941,25/09/2018,1,AIR,39,EUR,Europe,557.05
140011,99944,28/11/2018,1,AIR,19,EUR,Europe,314.74
509528,99947,18/07/2020,1,SUPER,18,EUR,Lat.Am.,0
618731,99949,24/03/2019,6,AIR,19,EUR,Europe,98.51
654159,99950,05/09/2019,1,AIR,19,EUR,Europe,367.87
331663,99951,22/12/2018,2,AIR,49,EUR,Europe,291.71
232338,99953,29/03/2020,1,AIR,49,EUR,Europe,345.07
659618,99954,06/01/2020,1,AIR,29,EUR,Europe,182.99
489328,99955,25/02/2020,1,AIR,19,EUR,Europe,0
534107,99957,13/03/2020,1,AIR,49,EUR,Europe,504.34
261036,99958,31/12/2019,7,AIR,19,EUR,Europe,0
420043,99959,20/06/2020,1,AIR,29,EUR,Europe,2.81
485720,99962,11/03/2020,1,3G,79,EUR,Europe,700.88
74132,99965,22/06/2019,1,TOTAL,39,EUR,Lat.Am.,175.56
366152,99966,16/12/2019,1,3G,79,EUR,Europe,300.74
232777,99968,30/06/2020,1,3G,79,EUR,Europe,501.99
292181,99970,20/03/2020,1,3G,79,EUR,Europe,604.72
749223,99971,28/02/2020,1,3G,39,EUR,Europe,538.86
717930,99972,12/06/2018,1,AIR,49,EUR,Europe,260.86
153494,99973,27/04/2020,1,3G,39,EUR,Europe,992.14
338598,99975,04/06/2020,2,SUPER,35,EUR,Lat.Am.,0
236081,99976,25/01/2020,1,AIR,29,EUR,Europe,425.28
460894,99977,13/04/2018,1,SUPER,36,EUR,Lat.Am.,117.63
67486,99978,08/03/2019,1,3G,39,EUR,Europe,788.77
530756,99979,22/05/2020,1,AIR,49,EUR,Europe,0
196259,99980,01/07/2020,1,3G,79,EUR,Europe,424.09
260602,99983,14/09/2018,1,TOTAL,39,EUR,Lat.Am.,306.73
732684,99984,29/12/2019,1,AIR,49,EUR,Europe,357.7
124400,99985,01/01/2020,1,SUPER,25,EUR,Lat.Am.,422.83
660723,99986,16/05/2020,1,AIR,49,EUR,Europe,0
767226,99987,21/05/2020,1,3G,39,EUR,Europe,238.45
104439,99988,22/11/2018,1,AIR,29,EUR,Europe,165.35
293552,99989,21/11/2019,1,SUPER,18,EUR,Lat.Am.,270.75
602253,99990,10/01/2020,1,AIR,49,EUR,Europe,635.11
562582,99991,14/05/2020,1,3G,79,EUR,Europe,181.45
116309,99992,11/10/2019,1,3G,39,EUR,Europe,203.71
401860,99993,07/09/2018,1,AIR,39,EUR,Europe,0
328729,99994,23/07/2020,1,SUPER,25,EUR,Lat.Am.,394.28
328590,99995,05/11/2019,1,SUPER,18,EUR,Lat.Am.,301.35
424829,99996,31/01/2019,1,AIR,19,EUR,Europe,461.76
176760,99997,20/05/2018,1,SUPER,25,EUR,Lat.Am.,391.96
386761,99998,28/08/2018,1,AIR,39,EUR,Europe,172.67
224713,99999,09/10/2018,1,AIR,39,EUR,Europe,0
600208,100000,25/01/2020,1,3G,39,EUR,Europe,464.68
415022,100001,02/12/2019,1,AIR,49,EUR,Europe,434.77
491346,100002,24/11/2019,1,AIR,29,EUR,Europe,135.37
234427,100004,20/07/2019,1,SUPER,25,EUR,Lat.Am.,433.46
463439,100005,21/07/2020,1,SUPER,18,EUR,Lat.Am.,264.63
706872,100007,02/05/2018,1,AIR,39,EUR,Europe,205
106385,100008,22/10/2018,1,AIR,29,EUR,Europe,379.67
751018,100009,24/12/2019,1,3G,39,EUR,Europe,307.7
173186,100010,04/12/2019,12,AIR,29,EUR,Europe,52.84
301298,100011,30/07/2020,1,3G,39,EUR,Europe,533.34
345888,100012,19/07/2020,1,3G,79,EUR,Europe,443.76
144256,100014,21/05/2020,1,SUPER,25,EUR,Lat.Am.,175.6
713520,100015,07/05/2020,1,AIR,49,EUR,Europe,151.34
638006,100017,08/09/2019,1,SUPER,25,EUR,Lat.Am.,392.74
102381,100021,08/02/2019,1,AIR,49,EUR,Europe,42.99
65878,100022,24/08/2018,1,AIR,49,EUR,Europe,0
491996,100023,29/03/2020,5,3G,39,EUR,Europe,775.51
366571,100025,17/10/2018,1,AIR,49,EUR,Europe,269.18
189647,100026,08/09/2018,1,AIR,49,EUR,Europe,462.07
702304,100027,26/01/2020,1,AIR,29,EUR,Europe,119.91
406172,100028,29/02/2020,1,AIR,49,EUR,Europe,148.39
467877,100029,14/07/2020,1,AIR,49,EUR,Europe,91.27
168829,100030,10/02/2019,1,AIR,19,EUR,Europe,158.16
460168,100031,21/10/2019,1,AIR,29,EUR,Europe,0
223090,100032,29/03/2020,1,SUPER,35,EUR,Lat.Am.,0
101354,100033,09/07/2020,1,AIR,49,EUR,Europe,462.85
228741,100035,11/06/2019,1,3G,39,EUR,Europe,188.65
592952,100036,12/07/2020,1,SUPER,25,EUR,Lat.Am.,184.89
88213,100037,28/05/2020,1,TOTAL,39,EUR,Lat.Am.,383.86
115377,100038,24/07/2020,1,TOTAL,39,EUR,Lat.Am.,262.74
322477,100040,13/04/2019,1,SUPER,25,EUR,Lat.Am.,253.3
588738,100041,05/06/2020,1,AIR,29,EUR,Europe,288.64
200477,100042,14/03/2020,1,TOTAL,39,EUR,Lat.Am.,268.63
678190,100043,02/07/2020,1,SUPER,18,EUR,Lat.Am.,36.3
168952,100044,07/07/2019,1,3G,79,EUR,Europe,272.1
362846,100046,29/06/2019,1,AIR,29,EUR,Europe,570.31
657234,100047,24/08/2019,1,AIR,19,EUR,Europe,472.39
460954,100048,11/07/2020,1,SUPER,25,EUR,Lat.Am.,334.36
702748,100049,02/11/2019,1,SUPER,18,EUR,Lat.Am.,0
441096,100050,14/02/2020,1,3G,79,EUR,Europe,701.32
567696,100051,28/07/2018,1,AIR,49,EUR,Europe,59.12
172026,100052,06/01/2020,1,TOTAL,29,EUR,Lat.Am.,397.54
86441,100053,20/07/2020,1,AIR,29,EUR,Europe,307.99
710602,100054,03/08/2019,1,AIR,19,EUR,Europe,344.23
348167,100055,13/11/2019,1,AIR,19,EUR,Europe,75.54
305157,100056,24/06/2018,1,AIR,39,EUR,Europe,298.89
542461,100057,19/10/2018,1,AIR,49,EUR,Europe,278.16
522769,100058,20/07/2018,1,SUPER,25,EUR,Lat.Am.,268.54
290249,100059,04/07/2019,1,3G,39,EUR,Europe,594.99
192983,100060,22/08/2019,3,AIR,19,EUR,Europe,246.31
277418,100062,23/11/2019,1,TOTAL,39,EUR,Lat.Am.,374.48
490944,100066,10/06/2020,1,AIR,49,EUR,Europe,0
367756,100067,17/04/2020,1,AIR,49,EUR,Europe,397.59
422650,100068,02/10/2018,1,TOTAL,39,EUR,Lat.Am.,206.39
418219,100069,07/06/2018,1,AIR,39,EUR,Europe,28.3
613214,100070,08/06/2020,1,AIR,49,EUR,Europe,409.15
412141,100071,29/12/2018,1,SUPER,25,EUR,Lat.Am.,0
245094,100072,09/06/2020,1,AIR,19,EUR,Europe,208.74
346952,100073,25/07/2020,1,AIR,29,EUR,Europe,328.5
61274,100075,27/04/2020,1,TOTAL,39,EUR,Lat.Am.,118.39
116606,100076,22/06/2018,1,AIR,49,EUR,Europe,0
122862,100077,02/01/2019,1,AIR,49,EUR,Europe,554.05
484207,100078,03/02/2020,1,3G,39,EUR,Europe,439.37
535338,100080,07/12/2019,1,SUPER,35,EUR,Lat.Am.,132.07
226465,100081,16/03/2018,1,AIR,49,EUR,Europe,370.32
549567,100082,02/11/2019,1,3G,39,EUR,Europe,654.02
436244,100083,27/04/2019,1,AIR,49,EUR,Europe,625.42
481036,100084,27/03/2020,1,SUPER,25,EUR,Lat.Am.,322.11
566399,100085,28/07/2020,1,AIR,19,EUR,Europe,348.28
454829,100086,23/07/2020,1,3G,79,EUR,Europe,30.61
488690,100087,11/06/2020,1,AIR,49,EUR,Europe,645.48
140761,100088,09/11/2019,1,AIR,19,EUR,Europe,392.02
167918,100090,03/04/2018,1,SUPER,25,EUR,Lat.Am.,44.49
553513,100091,24/05/2020,1,AIR,29,EUR,Europe,286.32
387375,100092,17/04/2020,1,AIR,49,EUR,Europe,0
644093,100094,06/12/2018,1,AIR,29,EUR,Europe,491.85
377217,100095,05/02/2020,1,SUPER,35,EUR,Lat.Am.,378.93
174512,100096,26/03/2020,1,AIR,49,EUR,Europe,0
361525,100097,12/06/2019,1,SUPER,18,EUR,Lat.Am.,10.15
283088,100098,13/09/2019,1,SUPER,36,EUR,Lat.Am.,261.06
393365,100099,27/07/2019,1,AIR,29,EUR,Europe,357.88
654772,100100,10/07/2018,1,SUPER,25,EUR,Lat.Am.,232.45
492492,100101,20/06/2019,1,3G,79,EUR,Europe,351.55
380713,100102,22/07/2020,1,3G,79,EUR,Europe,434.33
301939,100103,17/10/2019,1,AIR,49,EUR,Europe,0
760827,100104,15/11/2019,1,TOTAL,39,EUR,Lat.Am.,306.61
704013,100105,16/05/2018,1,SUPER,36,EUR,Lat.Am.,158.71
272988,100107,24/06/2020,1,3G,79,EUR,Europe,153.02
209673,100109,28/02/2020,4,AIR,19,EUR,Europe,0
85020,100111,03/01/2019,1,AIR,19,EUR,Europe,19.9
741328,100112,18/10/2019,1,AIR,29,EUR,Europe,376.82
649492,100113,29/03/2020,1,3G,79,EUR,Europe,446.37
157199,100115,27/05/2020,1,TOTAL,39,EUR,Lat.Am.,41.76
213599,100117,01/05/2019,1,AIR,19,EUR,Europe,220.29
605026,100118,07/06/2019,1,TOTAL,39,EUR,Lat.Am.,631.89
776230,100120,29/05/2020,1,AIR,49,EUR,Europe,139.05
385933,100122,03/06/2020,1,SUPER,18,EUR,Lat.Am.,0
156361,100124,29/06/2018,1,AIR,49,EUR,Europe,399.53
135863,100125,18/07/2020,1,TOTAL,39,EUR,Lat.Am.,286.25
501857,100126,19/02/2020,1,AIR,29,EUR,Europe,28.44
508699,100127,14/05/2020,1,AIR,29,EUR,Europe,0
732890,100128,23/06/2020,1,SUPER,18,EUR,Lat.Am.,348.52
729193,100129,23/05/2020,1,TOTAL,39,EUR,Lat.Am.,372.16
164401,100131,06/05/2019,1,3G,79,EUR,Europe,523.85
636043,100133,23/03/2019,1,3G,39,EUR,Europe,642.64
621457,100134,07/07/2020,1,AIR,29,EUR,Europe,208.99
304392,100135,13/09/2019,1,SUPER,36,EUR,Lat.Am.,100.54
463491,100136,20/12/2019,1,3G,39,EUR,Europe,286.05
728008,100137,06/01/2019,1,SUPER,25,EUR,Lat.Am.,157.19
286378,100138,21/11/2019,1,3G,79,EUR,Europe,168.22
653741,100139,28/12/2018,1,AIR,49,EUR,Europe,236.53
260577,100140,22/03/2019,1,3G,79,EUR,Europe,11.21
91354,100141,17/05/2020,1,SUPER,25,EUR,Lat.Am.,203.9
100620,100142,22/07/2020,7,SUPER,25,EUR,Lat.Am.,57.07
517545,100143,05/09/2019,1,AIR,19,EUR,Europe,278.41
259581,100144,10/09/2019,1,AIR,29,EUR,Europe,0
643906,100145,19/04/2020,1,3G,79,EUR,Europe,754.79
366265,100146,11/07/2019,1,SUPER,18,EUR,Lat.Am.,133.3
401365,100147,29/04/2020,1,3G,39,EUR,Europe,421.12
548067,100148,16/08/2019,1,SUPER,18,EUR,Lat.Am.,180.9
546698,100149,26/12/2019,1,3G,39,EUR,Europe,151.2
501171,100151,24/04/2020,1,AIR,49,EUR,Europe,332.54
758447,100152,16/10/2019,1,TOTAL,39,EUR,Lat.Am.,0
694173,100153,07/12/2019,1,SUPER,18,EUR,Lat.Am.,0
72838,100155,18/11/2018,4,AIR,49,EUR,Europe,600.57
592895,100157,01/07/2020,3,SUPER,18,EUR,Lat.Am.,327.77
409599,100158,13/06/2020,1,3G,79,EUR,Europe,406.6
327470,100159,09/04/2020,1,AIR,29,EUR,Europe,452.96
392763,100160,17/04/2020,1,AIR,49,EUR,Europe,96.07
412837,100163,02/05/2020,1,SUPER,18,EUR,Lat.Am.,450.82
349340,100164,13/05/2019,1,SUPER,18,EUR,Lat.Am.,67.77
153290,100165,07/12/2019,1,SUPER,35,EUR,Lat.Am.,212.54
467486,100166,19/09/2019,1,SUPER,36,EUR,Lat.Am.,499.9
680846,100168,24/06/2020,1,AIR,19,EUR,Europe,497.64
707507,100169,06/04/2018,1,SUPER,36,EUR,Lat.Am.,0
264260,100170,29/03/2020,1,TOTAL,39,EUR,Lat.Am.,226.73
320311,100171,24/04/2020,7,TOTAL,39,EUR,Lat.Am.,385.3
437493,100172,29/04/2020,1,TOTAL,39,EUR,Lat.Am.,324.59
255267,100173,07/07/2020,1,SUPER,25,EUR,Lat.Am.,283.9
252075,100174,16/06/2020,2,3G,79,EUR,Europe,424.64
466238,100175,27/03/2020,1,3G,39,EUR,Europe,266.87
667252,100176,06/02/2019,1,TOTAL,39,EUR,Lat.Am.,290.7
472595,100178,04/01/2020,1,SUPER,35,EUR,Lat.Am.,94.16
445463,100180,27/07/2020,1,AIR,29,EUR,Europe,345.99
421663,100181,16/03/2020,1,AIR,49,EUR,Europe,500.26
318557,100182,25/12/2018,1,TOTAL,39,EUR,Lat.Am.,0
615562,100183,17/01/2020,1,TOTAL,29,EUR,Lat.Am.,384.42
654891,100184,12/01/2020,1,3G,39,EUR,Europe,252.38
283290,100185,05/07/2019,1,3G,79,EUR,Europe,286.81
586671,100186,29/05/2020,1,AIR,49,EUR,Europe,163.84
514042,100187,05/04/2020,1,3G,79,EUR,Europe,654.41
605104,100189,29/02/2020,1,AIR,29,EUR,Europe,76.79
546012,100190,23/03/2019,1,SUPER,25,EUR,Lat.Am.,0
292209,100192,12/06/2019,1,AIR,29,EUR,Europe,221.23
311043,100193,17/02/2019,1,AIR,19,EUR,Europe,233.62
242772,100194,09/11/2019,1,3G,39,EUR,Europe,74.56
696251,100196,15/07/2020,1,AIR,19,EUR,Europe,340.46
542932,100197,15/06/2019,1,TOTAL,39,EUR,Lat.Am.,170.29
190447,100198,27/08/2019,1,SUPER,18,EUR,Lat.Am.,335.08
190014,100199,16/12/2019,1,AIR,19,EUR,Europe,477.21
335359,100200,02/05/2020,1,AIR,49,EUR,Europe,591.58
675463,100201,30/11/2018,1,AIR,49,EUR,Europe,220.19
94042,100203,27/05/2020,1,AIR,49,EUR,Europe,118.02
110571,100204,10/06/2020,1,AIR,49,EUR,Europe,160.56
373340,100205,15/05/2020,1,AIR,29,EUR,Europe,259.34
330162,100206,18/06/2020,1,3G,79,EUR,Europe,99.58
127079,100209,09/04/2020,1,AIR,49,EUR,Europe,77.93
661614,100210,15/11/2019,1,3G,79,EUR,Europe,54.58
483006,100211,13/03/2019,1,AIR,49,EUR,Europe,106.79
248929,100212,23/08/2019,5,3G,39,EUR,Europe,277.96
333282,100216,29/04/2019,5,TOTAL,39,EUR,Lat.Am.,0
62261,100217,06/04/2020,1,TOTAL,39,EUR,Lat.Am.,485.95
263421,100218,02/06/2019,1,SUPER,36,EUR,Lat.Am.,38.32
726357,100219,26/05/2018,1,SUPER,25,EUR,Lat.Am.,134.25
271640,100220,16/02/2019,1,AIR,49,EUR,Europe,558.17
88301,100222,28/05/2020,1,TOTAL,39,EUR,Lat.Am.,73.11
766150,100223,30/07/2020,5,AIR,29,EUR,Europe,303.79
90798,100224,10/01/2020,1,TOTAL,39,EUR,Lat.Am.,0
588921,100225,01/11/2019,1,AIR,29,EUR,Europe,477.99
539863,100226,08/10/2018,1,AIR,29,EUR,Europe,205.05
107965,100227,24/04/2018,1,AIR,49,EUR,Europe,21.45
623807,100228,31/05/2020,1,AIR,29,EUR,Europe,239.27
225073,100229,03/10/2019,1,SUPER,25,EUR,Lat.Am.,145.12
520107,100230,16/01/2019,1,SUPER,25,EUR,Lat.Am.,95.19
137092,100232,14/04/2019,1,AIR,29,EUR,Europe,276.66
769370,100233,12/07/2018,1,AIR,29,EUR,Europe,459.88
345270,100234,01/01/2020,1,AIR,49,EUR,Europe,191.98
596174,100235,24/11/2019,1,AIR,49,EUR,Europe,180.68
290550,100236,27/06/2020,1,AIR,29,EUR,Europe,440.51
362097,100237,23/07/2020,1,TOTAL,39,EUR,Lat.Am.,161.21
714257,100238,02/06/2020,1,AIR,49,EUR,Europe,426.51
158030,100241,07/01/2020,1,SUPER,18,EUR,Lat.Am.,213.14
579610,100244,24/11/2018,1,SUPER,36,EUR,Lat.Am.,69.82
586011,100246,05/12/2019,1,SUPER,18,EUR,Lat.Am.,252.66
318057,100247,30/11/2019,1,3G,79,EUR,Europe,49.9
204738,100248,17/06/2020,1,3G,39,EUR,Europe,392.51
90366,100250,23/01/2020,1,SUPER,35,EUR,Lat.Am.,527.99
724202,100251,24/05/2018,1,SUPER,36,EUR,Lat.Am.,331.52
70914,100252,04/03/2020,1,AIR,49,EUR,Europe,232.22
765389,100253,31/07/2020,1,3G,79,EUR,Europe,189.57
640517,100255,07/01/2020,1,AIR,19,EUR,Europe,0
638964,100256,07/10/2019,1,AIR,29,EUR,Europe,308.73
691752,100257,15/06/2020,1,3G,79,EUR,Europe,628.38
283171,100258,23/12/2019,1,SUPER,18,EUR,Lat.Am.,0
399107,100259,03/06/2019,1,SUPER,25,EUR,Lat.Am.,451.7
354933,100260,13/07/2019,1,3G,39,EUR,Europe,351.92
67511,100261,21/12/2019,1,3G,39,EUR,Europe,178.87
68750,100264,22/04/2020,1,AIR,49,EUR,Europe,38.97
94901,100265,20/05/2018,1,SUPER,36,EUR,Lat.Am.,202.95
309851,100267,02/05/2020,1,3G,79,EUR,Europe,654.83
372411,100268,23/07/2019,4,3G,39,EUR,Europe,162.56
129741,100269,30/05/2020,1,TOTAL,39,EUR,Lat.Am.,245.53
281246,100270,12/06/2020,1,SUPER,18,EUR,Lat.Am.,137.2
557172,100272,19/06/2020,1,SUPER,18,EUR,Lat.Am.,305.66
84217,100273,11/06/2019,1,SUPER,36,EUR,Lat.Am.,305.22
581472,100274,21/05/2019,1,3G,79,EUR,Europe,116.29
123351,100275,08/10/2018,1,AIR,39,EUR,Europe,0
61016,100276,12/07/2019,1,TOTAL,39,EUR,Lat.Am.,301.06
90511,100277,05/06/2019,1,AIR,49,EUR,Europe,0
392287,100278,27/12/2019,1,AIR,29,EUR,Europe,0
563534,100279,18/05/2020,1,3G,79,EUR,Europe,84.82
318572,100281,16/02/2020,1,AIR,29,EUR,Europe,365.56
756643,100282,13/07/2020,1,AIR,49,EUR,Europe,0
71664,100283,27/06/2020,1,SUPER,25,EUR,Lat.Am.,203.25
558087,100285,29/06/2020,1,AIR,49,EUR,Europe,0
734822,100286,22/07/2018,1,AIR,39,EUR,Europe,444.13
452353,100288,11/02/2020,1,AIR,49,EUR,Europe,11.21
287019,100289,15/09/2019,1,AIR,19,EUR,Europe,214.44
242172,100290,25/01/2020,3,3G,39,EUR,Europe,365.73
231901,100292,03/05/2018,1,AIR,49,EUR,Europe,263.28
622145,100294,30/04/2020,1,TOTAL,39,EUR,Lat.Am.,319
305471,100295,28/05/2018,1,AIR,49,EUR,Europe,109.7
640886,100296,20/03/2019,1,AIR,19,EUR,Europe,713.94
396943,100299,15/06/2018,1,AIR,49,EUR,Europe,58.75
720586,100301,22/08/2019,1,AIR,49,EUR,Europe,0
374984,100302,30/12/2018,1,AIR,19,EUR,Europe,230.83
133314,100303,08/12/2018,1,AIR,19,EUR,Europe,422.82
692721,100304,02/02/2020,1,AIR,19,EUR,Europe,22.14
388038,100305,06/03/2020,1,3G,79,EUR,Europe,782.9
643787,100306,24/06/2020,1,3G,79,EUR,Europe,751.22
313221,100308,24/06/2018,1,SUPER,36,EUR,Lat.Am.,0
570823,100309,08/11/2018,1,AIR,49,EUR,Europe,53.31
534520,100311,25/07/2020,1,AIR,49,EUR,Europe,397.99
633113,100313,25/12/2019,1,SUPER,35,EUR,Lat.Am.,135.18
704973,100315,24/04/2019,1,3G,79,EUR,Europe,465.07
647851,100316,04/04/2020,1,AIR,49,EUR,Europe,392.6
563095,100317,30/04/2020,1,3G,39,EUR,Europe,660.96
509331,100319,21/05/2020,1,3G,79,EUR,Europe,622.8
437460,100320,04/12/2019,1,3G,39,EUR,Europe,344.88
431726,100322,25/06/2020,2,AIR,19,EUR,Europe,201.41
262141,100323,24/05/2018,1,AIR,49,EUR,Europe,239.52
605643,100324,10/07/2018,1,SUPER,36,EUR,Lat.Am.,259.98
654527,100326,08/07/2020,1,3G,39,EUR,Europe,161.67
611205,100327,12/07/2020,1,3G,79,EUR,Europe,407.58
497401,100328,05/07/2019,1,TOTAL,39,EUR,Lat.Am.,34.14
146362,100329,06/06/2018,1,SUPER,36,EUR,Lat.Am.,340.72
409713,100331,06/12/2019,2,TOTAL,29,EUR,Lat.Am.,73.23
581601,100332,07/05/2020,1,3G,79,EUR,Europe,18.05
88737,100333,01/04/2020,1,SUPER,25,EUR,Lat.Am.,139.93
75886,100334,20/03/2020,1,AIR,49,EUR,Europe,354.5
176729,100335,07/02/2020,3,3G,39,EUR,Europe,624.88
620405,100336,29/07/2020,1,AIR,29,EUR,Europe,296.95
264223,100337,17/11/2018,3,AIR,29,EUR,Europe,230.26
252247,100339,13/07/2020,1,3G,39,EUR,Europe,317.48
308122,100340,22/04/2018,1,AIR,49,EUR,Europe,156.04
262718,100341,18/05/2019,1,AIR,29,EUR,Europe,293.69
677088,100342,27/11/2018,5,TOTAL,39,EUR,Lat.Am.,0
294787,100343,28/01/2020,1,SUPER,35,EUR,Lat.Am.,35.63
202246,100344,17/07/2019,1,TOTAL,39,EUR,Lat.Am.,396.04
66113,100346,08/09/2019,1,SUPER,18,EUR,Lat.Am.,343.73
127775,100347,01/06/2020,1,AIR,49,EUR,Europe,815.2
762321,100348,27/06/2020,1,3G,39,EUR,Europe,129.86
622894,100349,20/12/2019,1,SUPER,18,EUR,Lat.Am.,239.16
627007,100350,04/01/2020,1,3G,39,EUR,Europe,247.98
195219,100351,08/07/2020,1,AIR,29,EUR,Europe,382.68
754253,100352,18/10/2019,1,AIR,19,EUR,Europe,129
126943,100354,15/07/2020,1,3G,79,EUR,Europe,547.4
217099,100356,17/07/2020,1,AIR,49,EUR,Europe,136.56
691367,100357,20/02/2020,1,AIR,19,EUR,Europe,378.34
457495,100359,22/06/2020,1,SUPER,25,EUR,Lat.Am.,338.33
248416,100360,12/07/2020,1,3G,39,EUR,Europe,33.97
657589,100361,11/12/2019,1,3G,39,EUR,Europe,26.09
193437,100362,20/12/2019,1,3G,39,EUR,Europe,421.79
448629,100363,02/05/2019,1,SUPER,18,EUR,Lat.Am.,188.98
362738,100364,24/10/2018,1,AIR,39,EUR,Europe,17.79
708711,100365,19/08/2018,1,AIR,49,EUR,Europe,206.34
378991,100368,26/05/2020,1,SUPER,25,EUR,Lat.Am.,474.9
106679,100369,29/02/2020,1,AIR,19,EUR,Europe,443.05
594185,100370,19/07/2019,1,SUPER,25,EUR,Lat.Am.,0
629540,100371,28/08/2019,1,3G,39,EUR,Europe,577.83
398456,100372,26/08/2019,1,TOTAL,39,EUR,Lat.Am.,173.75
748317,100374,23/03/2020,1,TOTAL,39,EUR,Lat.Am.,297.15
88245,100375,16/04/2019,1,AIR,29,EUR,Europe,104.82
176256,100376,25/02/2020,3,SUPER,25,EUR,Lat.Am.,583.03
343637,100378,10/04/2020,1,SUPER,18,EUR,Lat.Am.,265.55
635119,100379,28/06/2018,1,AIR,49,EUR,Europe,0
686933,100380,16/11/2018,1,AIR,49,EUR,Europe,36.43
192269,100381,30/08/2019,1,TOTAL,39,EUR,Lat.Am.,373.65
60906,100383,14/09/2019,1,3G,39,EUR,Europe,352.33
162986,100384,02/04/2019,1,SUPER,18,EUR,Lat.Am.,166.24
546398,100385,16/02/2019,1,AIR,29,EUR,Europe,441.9
298903,100387,21/12/2018,1,AIR,49,EUR,Europe,0
155654,100388,14/01/2019,1,SUPER,25,EUR,Lat.Am.,0
773543,100390,04/05/2019,1,3G,39,EUR,Europe,360.6
610138,100391,09/08/2019,1,SUPER,18,EUR,Lat.Am.,0
493855,100394,13/05/2020,1,SUPER,18,EUR,Lat.Am.,384.8
536752,100395,02/03/2020,1,AIR,29,EUR,Europe,421.97
537801,100397,22/06/2020,1,TOTAL,39,EUR,Lat.Am.,298.56
633481,100398,30/11/2018,1,AIR,29,EUR,Europe,374.13
615381,100399,16/08/2019,1,AIR,49,EUR,Europe,451.42
664649,100400,28/04/2020,1,3G,39,EUR,Europe,296.09
510269,100402,23/07/2020,1,3G,39,EUR,Europe,87.29
162446,100403,07/07/2020,1,TOTAL,39,EUR,Lat.Am.,533.47
685460,100404,01/04/2020,1,AIR,49,EUR,Europe,192.86
751157,100405,31/07/2020,1,3G,39,EUR,Europe,9.18
311793,100406,01/12/2019,1,3G,39,EUR,Europe,46.76
99698,100407,23/02/2020,1,3G,39,EUR,Europe,461.92
260101,100408,20/11/2019,4,AIR,19,EUR,Europe,231.36
245325,100409,07/04/2019,1,AIR,29,EUR,Europe,116.92
142264,100410,14/05/2020,1,3G,39,EUR,Europe,458.88
761408,100411,21/05/2018,1,AIR,49,EUR,Europe,682.83
268164,100416,16/04/2020,1,AIR,29,EUR,Europe,226.73
328870,100417,24/11/2019,3,3G,39,EUR,Europe,579.91
576624,100419,04/03/2018,1,AIR,49,EUR,Europe,0
182367,100420,18/07/2019,1,TOTAL,39,EUR,Lat.Am.,0
612480,100421,12/06/2020,1,AIR,29,EUR,Europe,331.83
209897,100423,28/11/2019,1,AIR,19,EUR,Europe,0
155625,100424,18/11/2018,1,SUPER,36,EUR,Lat.Am.,186.03
141586,100426,23/07/2020,1,AIR,19,EUR,Europe,357.27
239457,100427,18/05/2018,3,AIR,49,EUR,Europe,619.23
511806,100428,23/07/2020,1,AIR,49,EUR,Europe,0
662305,100429,17/07/2020,1,SUPER,35,EUR,Lat.Am.,92.3
556408,100430,03/11/2019,1,SUPER,35,EUR,Lat.Am.,473.8
183349,100431,27/04/2020,1,SUPER,35,EUR,Lat.Am.,0
559120,100432,11/02/2019,1,AIR,19,EUR,Europe,21.8
517297,100433,25/04/2020,1,3G,79,EUR,Europe,410.99
601543,100434,03/07/2020,1,TOTAL,39,EUR,Lat.Am.,122.33
527819,100435,21/08/2018,1,AIR,29,EUR,Europe,497.06
590597,100436,15/06/2020,1,3G,79,EUR,Europe,58.68
386095,100437,24/08/2019,1,SUPER,36,EUR,Lat.Am.,217.08
122270,100438,27/01/2019,3,SUPER,36,EUR,Lat.Am.,201.95
214479,100439,25/12/2018,1,SUPER,25,EUR,Lat.Am.,103.63
716616,100441,06/02/2019,1,3G,39,EUR,Europe,22.54
390214,100442,22/07/2019,2,3G,39,EUR,Europe,0
715260,100443,21/03/2018,1,AIR,39,EUR,Europe,547.23
300160,100444,04/03/2019,1,AIR,19,EUR,Europe,242.96
317956,100445,18/04/2020,1,3G,79,EUR,Europe,469.16
631654,100446,24/05/2019,1,AIR,19,EUR,Europe,41.71
470507,100447,28/05/2020,1,SUPER,18,EUR,Lat.Am.,232.3
743722,100448,09/01/2020,1,AIR,49,EUR,Europe,0
529896,100449,08/04/2020,1,3G,79,EUR,Europe,31.5
575111,100450,16/08/2019,7,3G,39,EUR,Europe,56.51
